country,year,industry,transport,services,households,agriculture,total,year_norm,industry_lag1,industry_lag2,transport_lag1,transport_lag2,services_lag1,services_lag2,households_lag1,households_lag2,agriculture_lag1,agriculture_lag2,total_lag1,total_lag2,industry_yoy,transport_yoy,services_yoy,households_yoy,agriculture_yoy,total_yoy,industry_share,transport_share,services_share,households_share,agriculture_share,industry_rm3,transport_rm3,services_rm3,households_rm3,agriculture_rm3,total_rm3
Romania,1996,13808.406,4023.553,683.639,8110.644,848.02,27474.262000000002,0.17647058823529413,13996.058,13080.211,2914.092,3121.342,511.782,465.843,6335.814,6398.178,1004.686,812.724,24762.432,23878.298,-0.013407489451672805,0.38072270882319414,0.33580118097158573,0.28012659462541034,-0.15593528724397476,0.10951387973523774,0.5025942462075961,0.14644808293667722,0.024882888574040675,0.2952088030608429,0.030865979220843127,13628.225,3352.995666666667,553.7546666666666,6948.212,888.4766666666668,25371.664
Romania,1997,11790.324,4086.726,474.3,9656.902,916.911,26925.163,0.20588235294117646,13808.406,13996.058,4023.553,2914.092,683.639,511.782,8110.644,6335.814,848.02,1004.686,27474.262000000002,24762.432,-0.14614880240340555,0.015700799765779205,-0.30621278189219747,0.19064552703829674,0.0812374708143675,-0.01998594175159285,0.4378923908464361,0.15178091958069112,0.017615492244188086,0.3586571416485018,0.03405405568018288,13198.262666666667,3674.790333333333,556.5736666666666,8034.453333333334,923.2056666666666,26387.285666666667
Romania,1998,9718.904,3867.36,778.337,9506.591,776.612,24647.804000000004,0.23529411764705882,11790.324,13808.406,4086.726,4023.553,474.3,683.639,9656.902,8110.644,916.911,848.02,26925.163,27474.262000000002,-0.1756881320649034,-0.053677687224443216,0.6410225595614589,-0.015565136728114215,-0.1530126697138544,-0.08458106641731367,0.39431115242558723,0.15690485042805435,0.03157835075287031,0.3856972815914959,0.03150836480199209,11772.544666666668,3992.546333333333,645.4253333333332,9091.378999999999,847.1809999999999,26349.076333333334
Romania,1999,8242.156,3181.486,699.448,8749.417,467.948,21340.454999999998,0.2647058823529412,9718.904,11790.324,3867.36,4086.726,778.337,474.3,9506.591,9656.902,776.612,916.911,24647.804000000004,26925.163,-0.15194593958331104,-0.17734940631335072,-0.10135583943715898,-0.07964726787972687,-0.39744943420910317,-0.1341843273339891,0.3862221306902782,0.14908238835582466,0.03277568355501324,0.4099920549960158,0.02192774240286817,9917.127999999999,3711.8573333333334,650.695,9304.303333333331,720.4903333333333,24304.474000000002
Romania,2000,8601.751,3321.021,673.421,8417.586,398.089,21411.868000000002,0.29411764705882354,8242.156,9718.904,3181.486,3867.36,699.448,778.337,8749.417,9506.591,467.948,776.612,21340.454999999998,24647.804000000004,0.04362875441813996,0.04385843596357186,-0.03721077192300204,-0.037926069816994645,-0.14928795507193104,0.0033463672634910235,0.40172819111345165,0.15510188088213508,0.03145082904490164,0.39312711996916844,0.01859197899034311,8854.270333333334,3456.6223333333332,717.0686666666667,8891.197999999999,547.5496666666667,22466.709000000003
Romania,2001,9060.665,3996.98,1122.776,7286.854,288.515,21755.79,0.3235294117647059,8601.751,8242.156,3321.021,3181.486,673.421,699.448,8417.586,8749.417,398.089,467.948,21411.868000000002,21340.454999999998,0.053351230464588006,0.20353951390250158,0.6672720333936719,-0.1343297235098042,-0.27525000690800305,0.016062213721848018,0.41647143128335035,0.18372028779465144,0.05160814661292465,0.33493860714779833,0.013261527161275228,8634.857333333333,3499.829,831.8816666666667,8151.285666666667,384.85066666666665,21502.70433333333
Romania,2002,9665.032,4119.965,557.368,7226.183,278.553,21847.101,0.35294117647058826,9060.665,8601.751,3996.98,3321.021,1122.776,673.421,7286.854,8417.586,288.515,398.089,21755.79,21411.868000000002,0.06670227847514476,0.030769480958123374,-0.5035804114088651,-0.008326089695223748,-0.03452853404502365,0.004197089602353987,0.4423942563363441,0.18858177110088886,0.025512217845287576,0.33076164201373903,0.01275011270374042,9109.149333333333,3812.6553333333336,784.5216666666666,7643.541,321.719,21671.586333333333
Romania,2003,9345.834,4308.882,1150.384,7829.947,242.153,22877.199999999997,0.38235294117647056,9665.032,9060.665,4119.965,3996.98,557.368,1122.776,7226.183,7286.854,278.553,288.515,21847.101,21755.79,-0.03302606758053139,0.0458540303133641,1.0639577442551418,0.08355227095688011,-0.1306753113411092,0.04715037477970174,0.40852175965590204,0.18834831185634607,0.05028517475914886,0.34225984823317546,0.010584905495427763,9357.177000000001,4141.942333333333,943.5093333333333,7447.6613333333335,269.74033333333335,22160.030333333332
Romania,2004,9250.757,4468.709,1264.004,7972.437,231.902,23187.808999999997,0.4117647058823529,9345.834,9665.032,4308.882,4119.965,1150.384,557.368,7829.947,7226.183,242.153,278.553,22877.199999999997,21847.101,-0.010173195885995967,0.037092452288087774,0.09876702040362173,0.01819807975711707,-0.04233274004451737,0.013577229730911133,0.398949163329748,0.19271803558499212,0.05451157545760361,0.3438201944823679,0.010001031145288457,9420.541,4299.185333333334,990.5853333333333,7676.189000000001,250.86933333333332,22637.369999999995
Romania,2005,8997.651,4155.278,1669.97,7991.34,214.819,23029.058,0.4411764705882353,9250.757,9345.834,4468.709,4308.882,1264.004,1150.384,7972.437,7829.947,231.902,242.153,23187.808999999997,22877.199999999997,-0.02736057168078243,-0.07013904910791902,0.32117461653602364,0.002371044136190825,-0.07366473769092119,-0.006846313077703781,0.39070859954410636,0.1804362992181443,0.07251577550414784,0.3470111543424833,0.009328171391118125,9198.080666666667,4310.956333333333,1361.4526666666668,7931.241333333334,229.62466666666668,23031.355666666666
Romania,2006,8653.802,4269.246,2411.576,7854.717,261.437,23450.778000000002,0.47058823529411764,8997.651,9250.757,4155.278,4468.709,1669.97,1264.004,7991.34,7972.437,214.819,231.902,23029.058,23187.808999999997,-0.03821541866871703,0.027427286453517663,0.44408342664838285,-0.017096381833334617,0.2170105996210765,0.018312516300058812,0.36901982526976285,0.18205135880779733,0.10283565005817717,0.33494483637173994,0.011148329492522592,8967.403333333334,4297.744333333333,1781.8500000000001,7939.498,236.05266666666662,23222.548333333336
Romania,2007,8336.571,4578.362,2019.69,7519.256,261.079,22714.958000000002,0.5,8653.802,8997.651,4269.246,4155.278,2411.576,1669.97,7854.717,7991.34,261.437,214.819,23450.778000000002,23029.058,-0.036657991481663155,0.0724052912387807,-0.1625020318662982,-0.04270822233315341,-0.001369354758507746,-0.031377210598300787,0.3670079865434926,0.20155714133391747,0.08891453816467544,0.33102663011747585,0.011493703840438534,8662.674666666668,4334.295333333334,2033.7453333333335,7788.437666666668,245.77833333333334,23064.931333333338
Romania,2008,8318.681,5160.397,1697.801,8070.214,293.477,23540.57,0.5294117647058824,8336.571,8653.802,4578.362,4269.246,2019.69,2411.576,7519.256,7854.717,261.079,261.437,22714.958000000002,23450.778000000002,-0.002145966249192832,0.12712734379675528,-0.159375448707475,0.073272940833508,0.12409270757127144,0.03634662234462405,0.35337636259444866,0.2192129162547891,0.07212234028317921,0.34282152046445774,0.012466860403125326,8436.351333333334,4669.335,2043.0223333333333,7814.728999999999,271.9976666666667,23235.43533333334
Romania,2009,6144.626,5268.425,1760.388,8015.179,380.376,21568.994,0.5588235294117647,8318.681,8336.571,5160.397,4578.362,1697.801,2019.69,8070.214,7519.256,293.477,261.079,23540.57,22714.958000000002,-0.26134611965526744,0.0209340482912459,0.03686356646038025,-0.006819521762372105,0.29610156843636815,-0.0837522625832765,0.28488236400826117,0.24425918983518657,0.08161660205385564,0.3716065292614018,0.01763531484129487,7599.959333333333,5002.394666666667,1825.9596666666666,7868.216333333333,311.644,22608.174
Romania,2010,6484.195,4965.841,1880.538,8102.009,392.827,21825.41,0.5882352941176471,6144.626,8318.681,5268.425,5160.397,1760.388,1697.801,8015.179,8070.214,380.376,293.477,21568.994,23540.57,0.05526276131370711,-0.05743348344144594,0.06825199899113166,0.010833195365942627,0.03273340063516095,0.01188817614766835,0.2970938461178965,0.2275256684754147,0.08616277998901281,0.3712190973731994,0.0179986080444766,6982.500666666667,5131.5543333333335,1779.5756666666666,8062.467333333334,355.55999999999995,22311.658
Romania,2011,7059.692,5212.55,1774.282,7859.678,434.689,22340.890999999996,0.6176470588235294,6484.195,6144.626,4965.841,5268.425,1880.538,1760.388,8102.009,8015.179,392.827,380.376,21825.41,21568.994,0.08875380829848578,0.049681212104857986,-0.05650297946651439,-0.02990998899161923,0.10656599469995709,0.02361838792490012,0.315998677044707,0.23331880541380381,0.07941858719958843,0.35180682811621083,0.01945710222569011,6562.837666666666,5148.938666666667,1805.0693333333331,7992.288666666667,402.6306666666667,21911.765
Romania,2012,6748.255,5314.735,1763.099,8060.582,497.765,22384.436,0.6470588235294118,7059.692,6484.195,5212.55,4965.841,1774.282,1880.538,7859.678,8102.009,434.689,392.827,22340.890999999996,21825.41,-0.04411481407404172,0.01960364888586197,-0.006302831229759387,0.02556135251342373,0.14510604133069838,0.0019491165325502546,0.30147085233686477,0.23742992675803845,0.07876450405093967,0.36009761425304615,0.022237102601110878,6764.047333333333,5164.375333333333,1805.973,8007.423,441.76033333333334,22183.578999999998
Romania,2013,6272.845,5188.743,1784.9,7721.97,469.335,21437.792999999998,0.6764705882352942,6748.255,7059.692,5314.735,5212.55,1763.099,1774.282,8060.582,7859.678,497.765,434.689,22384.436,22340.890999999996,-0.07044932356586997,-0.023706167852207027,0.012365159301888307,-0.0420083810325359,-0.05711530541520604,-0.04229023237395857,0.29260684623645733,0.242037181719219,0.08325950343862357,0.360203589987085,0.021892878618615268,6693.597333333334,5238.6759999999995,1774.0936666666666,7880.743333333333,467.263,22054.373333333333
Romania,2014,6427.425,5266.333,1768.388,7409.681,420.892,21292.719,0.7058823529411765,6272.845,6748.255,5188.743,5314.735,1784.9,1763.099,7721.97,8060.582,469.335,497.765,21437.792999999998,22384.436,0.02464272590826022,0.01495352535286476,-0.009250938427923239,-0.04044162305732868,-0.10321625278319324,-0.006767207799795338,0.3018602274326731,0.24733022588613504,0.08305130030598722,0.3479913016275657,0.01976694474763885,6482.841666666667,5256.603666666667,1772.129,7730.744333333333,462.664,21704.982666666667
Romania,2015,6418.898,5337.702,1761.969,7375.183,458.591,21352.343,0.7352941176470589,6427.425,6272.845,5266.333,5188.743,1768.388,1784.9,7409.681,7721.97,420.892,469.335,21292.719,21437.792999999998,-0.0013266588097099463,0.013551934524459464,-0.0036298595104693465,-0.004655800971728685,0.08956929568630434,0.002800206023476859,0.30061796965326004,0.24998202773344358,0.08251876620753049,0.345403921246488,0.021477315159277838,6373.0560000000005,5264.259333333334,1771.7523333333331,7502.277999999999,449.606,21360.951666666668
Romania,2016,6263.796,5738.034,1806.394,7414.92,453.305,21676.449,0.7647058823529411,6418.898,6427.425,5337.702,5266.333,1761.969,1768.388,7375.183,7409.681,458.591,420.892,21352.343,21292.719,-0.024163337694414144,0.07500081495744793,0.025213269926996462,0.005387934102787595,-0.011526610858041297,0.015178943125820021,0.28896781017961015,0.26471282265836066,0.08333440592598908,0.3420726337602621,0.020912327475777974,6370.039666666667,5447.356333333333,1778.9170000000001,7399.928,444.2626666666667,21440.503666666667
Romania,2017,6437.729,6149.188,1858.427,7732.038,495.784,22673.166,0.7941176470588235,6263.796,6418.898,5738.034,5337.702,1806.394,1761.969,7414.92,7375.183,453.305,458.591,21676.449,21352.343,0.027767986058294447,0.0716541588983266,0.028804900813443668,0.04276755514557129,0.0937095333164204,0.045981562755043504,0.2839360413980121,0.2712099404203189,0.08196592394727759,0.34102154061766227,0.02186655361672913,6373.4743333333345,5741.641333333333,1808.93,7507.3803333333335,469.22666666666663,21900.652666666665
Romania,2018,6612.433,6303.748,1976.15,7775.08,565.828,23233.239,0.8235294117647058,6437.729,6263.796,6149.188,5738.034,1858.427,1806.394,7732.038,7414.92,495.784,453.305,22673.166,21676.449,0.027137520078897248,0.02513502595789885,0.06334550671078287,0.005566708285706934,0.1412792667774676,0.02470202000020638,0.28461089734410255,0.27132454497627295,0.08505701680252159,0.3346532956511143,0.024354245225988506,6437.986,6063.656666666666,1880.3236666666664,7640.6793333333335,504.9723333333333,22527.618000000002
Romania,2019,6661.063,6571.907,1962.137,7753.283,557.151,23505.541000000005,0.8529411764705882,6612.433,6437.729,6303.748,6149.188,1976.15,1858.427,7775.08,7732.038,565.828,495.784,23233.239,22673.166,0.007354327824569351,0.04253961294138042,-0.007091060901247448,-0.0028034438230860603,-0.015335048813420404,0.01172036322615222,0.2833826713454499,0.2795896933408169,0.0834755090299772,0.3298491619486656,0.023702964335090174,6570.408333333334,6341.614333333334,1932.238,7753.467000000001,539.5876666666667,23137.315333333336
Romania,2020,6437.031,6460.8,1834.29,8007.426,530.671,23270.217999999997,0.8823529411764706,6661.063,6612.433,6571.907,6303.748,1962.137,1976.15,7753.283,7775.08,557.151,565.828,23505.541000000005,23233.239,-0.03363307027722151,-0.016906356100291786,-0.06515702012652536,0.0327787596557485,-0.047527510495359304,-0.01001138412427982,0.2766210011440374,0.2776424354941583,0.07882564744344038,0.3441061875741775,0.022804728344186554,6570.175666666667,6445.485000000001,1924.1923333333334,7845.263,551.2166666666666,23336.33266666667
Romania,2021,6856.343,6879.222,1854.128,8764.871,566.582,24921.145999999997,0.9117647058823529,6437.031,6661.063,6460.8,6571.907,1834.29,1962.137,8007.426,7753.283,530.671,557.151,23270.217999999997,23505.541000000005,0.06514059043680231,0.06476318722139673,0.01081508376538065,0.09459281921556295,0.06767092982280909,0.0709459619157844,0.2751214972216767,0.2760395529162263,0.07439978883796115,0.3517041712287228,0.022734989795413104,6651.478999999999,6637.309666666667,1883.5183333333334,8175.193333333334,551.468,23898.968333333334
Romania,2022,5739.746,7444.576,1908.08,7894.699,554.831,23541.931999999997,0.9411764705882353,6856.343,6437.031,6879.222,6460.8,1854.128,1834.29,8764.871,8007.426,566.582,530.671,24921.145999999997,23270.217999999997,-0.1628560589807132,0.08218283986183317,0.029098314679461224,-0.09927949880836806,-0.0207401576470837,-0.055343121058718525,0.24380947154209776,0.31622621286986985,0.0810502723395854,0.3353462663981869,0.02356777685026021,6344.373333333334,6928.199333333333,1865.4993333333332,8222.332,550.6946666666666,23911.09866666666
Romania,2023,4958.0,7721.894,2050.182,7552.174,539.309,22821.559,0.9705882352941176,5739.746,6856.343,7444.576,6879.222,1908.08,1854.128,7894.699,8764.871,554.831,566.582,23541.931999999997,24921.145999999997,-0.13619870983837967,0.037251013355226625,0.07447381661146268,-0.04338670796695343,-0.027976086411898526,-0.030599570162720524,0.21725071455460163,0.33835961863955044,0.08983531756090807,0.3309227910328124,0.0236315582121274,5851.363,7348.564000000001,1937.4633333333331,8070.581333333333,553.574,23761.54566666666
Romania,2024,5042.183,7944.828,1933.88,7434.117,523.825,22878.833000000002,1.0,4958.0,5739.746,7721.894,7444.576,2050.182,1908.08,7552.174,7894.699,539.309,554.831,22821.559,23541.931999999997,0.016979225494150763,0.028870378174059352,-0.05672764661869034,-0.01563218749991724,-0.02871081328143965,0.002509644498870589,0.22038637197972463,0.34725669792685665,0.08452703859501924,0.3249342744011462,0.022895617097253167,5246.643,7703.766,1964.0473333333332,7626.996666666666,539.3216666666666,23080.774666666668
Slovakia,1992,4815.053,1254.744,2903.726,1767.102,415.37,11155.995,0.058823529411764705,4978.912,5776.747,1242.995,1447.68,3173.879,3659.087,1888.877,2246.498,513.781,708.894,11798.444,13838.906,-0.03291060376242849,0.00945216996045839,-0.08511761160397102,-0.0644695234258238,-0.19154270009984786,-0.05445201079057538,0.43161125475585094,0.11247262122293886,0.260283910130831,0.1583993180348324,0.037232895855546726,5190.2373333333335,1315.1396666666667,3245.564,1967.4923333333334,546.015,12264.448333333334
Slovakia,1993,3874.851,1069.298,3052.135,1720.807,499.333,10216.424,0.08823529411764706,4815.053,4978.912,1254.744,1242.995,2903.726,3173.879,1767.102,1888.877,415.37,513.781,11155.995,11798.444,-0.19526306356337086,-0.14779588505703145,0.051109849896305626,-0.026198261334093975,0.20214026049064704,-0.08422117435513365,0.3792766431776911,0.1046646067156179,0.298747878905574,0.16843535467987622,0.0488755165212407,4556.272,1189.0123333333331,3043.2466666666674,1792.262,476.1613333333333,11056.954333333333
Slovakia,1994,4096.935,1237.928,2451.14,1771.655,315.141,9872.799,0.11764705882352941,3874.851,4815.053,1069.298,1254.744,3052.135,2903.726,1720.807,1767.102,499.333,415.37,10216.424,11155.995,0.057314203823579435,0.15770159487813507,-0.19690970419067322,0.02954892675355225,-0.3688760806916427,-0.033634567241923374,0.4149719851482847,0.12538774465073177,0.24827204524269153,0.17944809774816645,0.031920127210125514,4262.279666666666,1187.3233333333333,2802.333666666667,1753.188,409.94800000000004,10415.072666666669
Slovakia,1995,3631.011,1374.315,2655.855,1976.756,301.567,9939.504,0.14705882352941177,4096.935,3874.851,1237.928,1069.298,2451.14,3052.135,1771.655,1720.807,315.141,499.333,9872.799,10216.424,-0.11372501638419952,0.11017361268183601,0.08351828128952254,0.11576802481295734,-0.043072783293827244,0.006756442625845072,0.3653110859455361,0.1382679658864265,0.2672019650075094,0.19887873680618268,0.030340246354345245,3867.599,1227.1803333333335,2719.71,1823.072666666667,372.0136666666667,10009.575666666668
Slovakia,1996,3863.516,1248.385,2670.42,2232.746,287.002,10302.069,0.17647058823529413,3631.011,4096.935,1374.315,1237.928,2655.855,2451.14,1976.756,1771.655,301.567,315.141,9939.504,9872.799,0.06403313016677736,-0.09163110349519588,0.0054841096370095155,0.12950004957617423,-0.048297724883690885,0.03647717230155534,0.37502330842474463,0.12117808568356513,0.2592120087722185,0.21672792135249727,0.027858675766974577,3863.8206666666665,1286.8760000000002,2592.471666666667,1993.719,301.2366666666667,10038.124
Slovakia,1997,3783.953,1447.545,2409.969,2362.268,310.427,10314.162,0.20588235294117646,3863.516,3631.011,1248.385,1374.315,2670.42,2655.855,2232.746,1976.756,287.002,301.567,10302.069,9939.504,-0.02059341801612835,0.15953411808056006,-0.09753184892264144,0.05801018118496226,0.08161964028125235,0.0011738418758406866,0.3668696497107569,0.14034538142798222,0.23365630673631071,0.22903150057173816,0.030097161553211984,3759.493333333334,1356.7483333333332,2578.748,2190.59,299.66533333333336,10185.245
Slovakia,1998,3481.511,1469.496,2473.343,2448.105,259.523,10131.978,0.23529411764705882,3783.953,3863.516,1447.545,1248.385,2409.969,2670.42,2362.268,2232.746,310.427,287.002,10314.162,10302.069,-0.07992752552687621,0.015164295410505346,0.026296603815235686,0.03633668999453077,-0.16398058158600892,-0.017663480561969203,0.3436161231301529,0.14503545112316668,0.24411255136953516,0.24162162610301763,0.025614248274127723,3709.66,1388.4753333333335,2517.9106666666667,2347.7063333333335,285.65066666666667,10249.403
Slovakia,1999,3334.343,1484.764,2363.297,2568.717,227.24,9978.361,0.2647058823529412,3481.511,3783.953,1469.496,1447.545,2473.343,2409.969,2448.105,2362.268,259.523,310.427,10131.978,10314.162,-0.04227130116779754,0.01038995682873578,-0.04449281801998339,0.049267494654028354,-0.1243935990259053,-0.015161600232451944,0.33415738316142296,0.14879838482492264,0.23684220284273136,0.2574287500722814,0.02277327909864155,3533.2690000000002,1467.2683333333334,2415.5363333333335,2459.6966666666667,265.73,10141.500333333333
Slovakia,2000,3503.042,1429.505,2199.591,2586.241,207.017,9925.396,0.29411764705882354,3334.343,3481.511,1484.764,1469.496,2363.297,2473.343,2568.717,2448.105,227.24,259.523,9978.361,10131.978,0.050594374963823574,-0.037217362489930905,-0.06927017636801469,0.006822082775175264,-0.08899401513817995,-0.005307985950798955,0.35293725308289964,0.1440249839905632,0.2216124172778597,0.26056804181918786,0.020857303829489523,3439.632,1461.2549999999999,2345.4103333333333,2534.354333333333,231.26,10011.911666666667
Slovakia,2001,3503.494,2000.616,1705.635,3082.644,180.984,10473.373000000001,0.3235294117647059,3503.042,3334.343,1429.505,1484.764,2199.591,2363.297,2586.241,2568.717,207.017,227.24,9925.396,9978.361,0.00012903071102199348,0.3995166158915149,-0.2245672036301294,0.19193996228503063,-0.12575295748658322,0.05520958559235334,0.33451439187738274,0.19101926380355208,0.162854411849936,0.2943315396100186,0.01728039285911043,3446.959666666667,1638.295,2089.507666666667,2745.8673333333336,205.08033333333333,10125.710000000001
Slovakia,2002,3626.102,2209.482,1552.966,2997.922,149.413,10535.885,0.35294117647058826,3503.494,3503.042,2000.616,1429.505,1705.635,2199.591,3082.644,2586.241,180.984,207.017,10473.373000000001,9925.396,0.03499592121465023,0.10440084453988163,-0.08950859943657352,-0.027483549835790266,-0.17444083454891035,0.0059686597622370385,0.34416681655124365,0.2097101477474365,0.14739777436826615,0.2845439182375282,0.014181343095525436,3544.212666666667,1879.8676666666668,1819.3973333333333,2888.9356666666667,179.138,10311.551333333335
Slovakia,2003,3663.399,2043.513,1300.518,2839.583,159.184,10006.197,0.38235294117647056,3626.102,3503.494,2209.482,2000.616,1552.966,1705.635,2997.922,3082.644,149.413,180.984,10535.885,10473.373000000001,0.010285700733184022,-0.07511670156172356,-0.162558613646403,-0.05281625072300078,0.06539591601801709,-0.0502746565665817,0.36611301976165367,0.20422474192742757,0.12997125681215352,0.28378244002191844,0.015908541476846796,3597.6650000000004,2084.537,1519.7063333333333,2973.383,163.19366666666667,10338.485
Slovakia,2004,3446.606,2165.206,1439.761,2666.506,161.773,9879.851999999999,0.4117647058823529,3663.399,3626.102,2043.513,2209.482,1300.518,1552.966,2839.583,2997.922,159.184,149.413,10006.197,10535.885,-0.0591781020849762,0.05955088125204,0.10706733778386757,-0.06095155521074758,0.01626419740677454,-0.01262667524934813,0.34885198685162494,0.21915368772730606,0.14572698052561922,0.2698933141913462,0.016374030704103665,3578.702333333333,2139.4003333333335,1431.0816666666667,2834.670333333333,156.79,10140.644666666667
Slovakia,2005,3590.796,2354.82,1750.803,2540.462,165.358,10402.239,0.4411764705882353,3446.606,3663.399,2165.206,2043.513,1439.761,1300.518,2666.506,2839.583,161.773,159.184,9879.851999999999,10006.197,0.04183535919104164,0.08757319165012478,0.21603724507053612,-0.04726934797821569,0.022160681943216742,0.052873970176881224,0.3451945297546038,0.22637626380243717,0.1683102070621527,0.24422261399685202,0.01589638538395436,3566.9336666666672,2187.8463333333334,1497.0273333333334,2682.1836666666663,162.105,10096.096
Slovakia,2006,3565.994,2215.123,1877.469,2310.145,142.124,10110.855,0.47058823529411764,3590.796,3446.606,2354.82,2165.206,1750.803,1439.761,2540.462,2666.506,165.358,161.773,10402.239,9879.851999999999,-0.006907103605997,-0.05932385490186087,0.0723473743190981,-0.09065949421798081,-0.14050726302930616,-0.028011661720135472,0.3526896587875111,0.2190836482176829,0.18568845067998702,0.2284816664861676,0.014056575828651484,3534.4653333333335,2245.049666666667,1689.3443333333335,2505.704333333333,156.41833333333332,10130.981999999998
Slovakia,2007,3662.817,2429.892,1872.441,2080.702,136.722,10182.573999999999,0.5,3565.994,3590.796,2215.123,2354.82,1877.469,1750.803,2310.145,2540.462,142.124,165.358,10110.855,10402.239,0.027151756284502948,0.09695578981392905,-0.0026780735127983624,-0.09931973967002061,-0.0380090625087951,0.007093267582217289,0.3597142529973267,0.23863239294897343,0.1838868050455612,0.20433949215591268,0.013427056852226168,3606.5356666666667,2333.278333333333,1833.571,2310.4363333333336,148.06799999999998,10231.889333333333
Slovakia,2008,3651.572,2668.941,1938.741,2130.687,140.793,10530.734,0.5294117647058824,3662.817,3565.994,2429.892,2215.123,1872.441,1877.469,2080.702,2310.145,136.722,142.124,10182.573999999999,10110.855,-0.003070041446242011,0.09837844644947191,0.03540832528234539,0.02402314218951096,0.02977574933075866,0.03419174758759436,0.3467537970287731,0.2534430173623225,0.18410312139685608,0.2023303408860199,0.013369723326028366,3626.7943333333337,2437.985333333333,1896.2169999999999,2173.8446666666664,139.87966666666668,10274.721
Slovakia,2009,3118.543,2314.2,1944.416,2147.493,130.019,9654.671,0.5588235294117647,3651.572,3662.817,2668.941,2429.892,1938.741,1872.441,2130.687,2080.702,140.793,136.722,10530.734,10182.573999999999,-0.14597247432064875,-0.13291451553256517,0.002927157366559019,0.007887596817364617,-0.07652369080849186,-0.08319106721335856,0.3230087281068407,0.23969744800211212,0.20139640180385224,0.22243046914804243,0.013466952939152458,3477.6440000000002,2471.011,1918.5326666666667,2119.6273333333334,135.84466666666665,10122.659666666666
Slovakia,2010,3224.086,2595.378,2105.4,3028.239,134.641,11087.743999999999,0.5882352941176471,3118.543,3651.572,2314.2,2668.941,1944.416,1938.741,2147.493,2130.687,130.019,140.793,9654.671,10530.734,0.03384368918434011,0.1215011667098782,0.08279298257163092,0.4101275301013787,0.03554865058183787,0.14843312630746275,0.2907792604158249,0.23407629180471703,0.18988533645798464,0.27311588362790484,0.012143227693568683,3331.4003333333335,2526.1730000000002,1996.185666666667,2435.473,135.151,10424.383
Slovakia,2011,3255.331,2596.766,1601.718,2790.822,157.65,10402.286999999998,0.6176470588235294,3224.086,3118.543,2595.378,2314.2,2105.4,1944.416,3028.239,2147.493,134.641,130.019,11087.743999999999,9654.671,0.00969111866122696,0.0005347968581068674,-0.23923339982901115,-0.07840101128081367,0.17089148179232194,-0.06182114233517666,0.31294377861329925,0.24963414295337175,0.15397748591247293,0.2682892713881092,0.015155321132747061,3199.32,2502.114666666667,1883.8446666666669,2655.518,140.76999999999998,10381.567333333332
Slovakia,2012,3233.817,2299.84,1451.245,2820.587,143.477,9948.966,0.6470588235294118,3255.331,3224.086,2596.766,2595.378,1601.718,2105.4,2790.822,3028.239,157.65,134.641,10402.286999999998,11087.743999999999,-0.006608851757317513,-0.11434453470201011,-0.09394475182273043,0.01066531652681535,-0.08990168093878848,-0.043578974508201695,0.32504051174765297,0.2311637209334116,0.1458689274845245,0.2835055421839817,0.0144212976504292,3237.744666666667,2497.328,1719.4543333333334,2879.8826666666664,145.256,10479.665666666666
Slovakia,2013,3114.817,2308.716,1710.558,2842.735,131.056,10107.882,0.6764705882352942,3233.817,3255.331,2299.84,2596.766,1451.245,1601.718,2820.587,2790.822,143.477,157.65,9948.966,10402.286999999998,-0.03679861909316451,0.0038593989147071017,0.1786831306912342,0.007852266212671433,-0.08657136683928424,0.015973117206350862,0.3081572380841011,0.228407494270313,0.16923011170886246,0.2812394327515893,0.012965723185134137,3201.3216666666667,2401.774,1587.8403333333333,2818.0480000000002,144.061,10153.044999999998
Slovakia,2014,3241.628,2176.422,1233.318,2325.037,137.209,9113.614000000001,0.7058823529411765,3114.817,3233.817,2308.716,2299.84,1710.558,1451.245,2842.735,2820.587,131.056,143.477,10107.882,9948.966,0.040712183091334175,-0.05730198084129878,-0.2789966782769131,-0.1821126485585186,0.04694939567818324,-0.09836561210350481,0.3556907281787444,0.23880998251626628,0.13532699541586904,0.25511690532427633,0.015055388564843758,3196.7540000000004,2261.6593333333335,1465.0403333333334,2662.7863333333335,137.24733333333336,9723.487333333333
Slovakia,2015,3333.371,2168.799,1299.549,2573.288,150.297,9525.304,0.7352941176470589,3241.628,3114.817,2176.422,2308.716,1233.318,1710.558,2325.037,2842.735,137.209,131.056,9113.614000000001,10107.882,0.028301520100393995,-0.003502537651245974,0.05370147845081319,0.1067729244738902,0.09538732881953793,0.04517307842969864,0.3499490409964868,0.22768816617296414,0.13643123621041386,0.27015284761515224,0.015778709004982936,3229.938666666667,2217.979,1414.4750000000001,2580.3533333333335,139.52066666666667,9582.266666666668
Slovakia,2016,3308.576,2429.877,1308.325,2688.692,148.743,9884.213,0.7647058823529411,3333.371,3241.628,2168.799,2176.422,1299.549,1233.318,2573.288,2325.037,150.297,137.209,9525.304,9113.614000000001,-0.007438415945899779,0.12037906693981326,0.006753112041177456,0.044846904038724045,-0.010339527735084508,0.03767953232778698,0.3347333773563965,0.24583413975396928,0.13236511596826173,0.2720188243616361,0.01504854255973642,3294.525,2258.366,1280.3973333333333,2529.0056666666665,145.4163333333333,9507.710333333334
